year,month,day,team,offensive_interceptions
2016,1,24,Detroit,0.0
2016,1,24,Tennessee,2.0
2016,1,24,Atlanta,1.0
2016,1,24,Pittsburgh,2.0
2016,1,24,Philadelphia,2.0
2016,1,24,Indianapolis,1.0
2016,1,24,Dallas,4.0
2016,1,24,Baltimore,2.0
2016,1,24,Denver,1.0
2016,1,17,Kansas City,1.0
2016,1,17,Green Bay,0.0
2016,1,17,New England,0.0
2016,1,17,Seattle,0.0
2016,1,17,San Francisco,0.0
2016,1,17,Minnesota,0.0
2016,1,17,Cleveland,1.0
2016,1,17,Buffalo,1.0
2016,1,17,Chicago,0.0
2016,1,17,Arizona,0.0
2016,1,17,Cincinnati,3.0
2016,1,17,LA Chargers,1.0
2016,1,17,NY Giants,0.0
2016,1,17,Houston,0.0
2016,1,17,Carolina,0.0
2016,1,17,Las Vegas,0.0
2016,1,17,Miami,0.0
2016,1,17,LA Rams,1.0
2016,1,17,Washington,1.0
2016,1,17,Tampa Bay,0.0
2016,1,17,New Orleans,0.0
2016,1,17,NY Jets,0.0
2016,1,17,Jacksonville,0.0
2016,1,17,Tennessee,1.0
2016,1,17,Detroit,1.0
2016,1,17,Pittsburgh,1.0
2016,1,17,Dallas,1.0
2016,1,17,Philadelphia,1.0
2016,1,17,Atlanta,2.0
2016,1,17,Indianapolis,1.0
2016,1,17,Baltimore,1.0
2016,1,17,Denver,0.0
2016,1,10,Kansas City,0.0
2016,1,10,Green Bay,1.0
2016,1,10,New England,2.0
2016,1,10,Cincinnati,0.0
2016,1,10,Cleveland,1.0
2016,1,10,Buffalo,0.0
2016,1,10,Seattle,0.0
2016,1,10,Minnesota,1.0
2016,1,10,San Francisco,0.0
2016,1,10,Chicago,1.0
2016,1,10,Arizona,0.0
2016,1,10,LA Chargers,1.0
2016,1,10,Washington,0.0
2016,1,10,Carolina,1.0
2016,1,10,NY Giants,1.0
2016,1,10,Houston,1.0
2016,1,10,LA Rams,1.0
2016,1,10,Las Vegas,3.0
2016,1,10,Miami,0.0
2016,1,10,Tampa Bay,1.0
2016,1,10,Tennessee,1.0
2016,1,10,New Orleans,1.0
2016,1,10,NY Jets,0.0
2016,1,10,Jacksonville,0.0
2016,1,10,Atlanta,1.0
2016,1,10,Detroit,0.0
2016,1,10,Dallas,0.0
2016,1,10,Pittsburgh,0.0
2016,1,10,Philadelphia,0.0
2016,1,10,Indianapolis,2.0
2016,1,10,Baltimore,2.0
2016,1,10,Denver,1.0
2016,1,3,Kansas City,0.0
2016,1,3,New England,0.0
2016,1,3,Green Bay,1.0
2016,1,3,Cincinnati,1.0
2016,1,3,Cleveland,0.0
2016,1,3,Las Vegas,0.0
2016,1,3,Buffalo,0.0
2016,1,3,Minnesota,1.0
2016,1,3,Chicago,0.0
2016,1,3,Seattle,0.0
2016,1,3,San Francisco,1.0
2016,1,3,LA Chargers,0.0
2016,1,3,Arizona,0.0
2016,1,3,Carolina,0.0
2016,1,3,NY Giants,3.0
2016,1,3,Houston,1.0
2016,1,3,LA Rams,3.0
2016,1,3,Washington,0.0
2016,1,3,Tampa Bay,1.0
2016,1,3,Miami,1.0
2016,1,3,New Orleans,1.0
2016,1,3,Tennessee,2.0
2016,1,3,Atlanta,2.0
2016,1,3,NY Jets,0.0
2016,1,3,Jacksonville,1.0
2016,1,3,Detroit,0.0
2016,1,3,Pittsburgh,4.0
2016,1,3,Indianapolis,0.0
2016,1,3,Philadelphia,0.0
2016,1,3,Dallas,3.0
2016,1,3,Baltimore,2.0
2016,1,3,Denver,1.0
2015,12,27,Kansas City,0.0
2015,12,27,New England,0.0
2015,12,27,Green Bay,1.0
2015,12,27,Seattle,0.0
2015,12,27,Minnesota,0.0
2015,12,27,Buffalo,0.0
2015,12,27,Arizona,0.0
2015,12,27,Cleveland,1.0
2015,12,27,Chicago,1.0
2015,12,27,Cincinnati,0.0
2015,12,27,Carolina,0.0
2015,12,27,Washington,0.0
2015,12,27,NY Giants,1.0
2015,12,27,Houston,1.0
2015,12,27,San Francisco,3.0
2015,12,27,Miami,0.0
2015,12,27,LA Rams,0.0
2015,12,27,LA Chargers,0.0
2015,12,27,Tampa Bay,1.0
2015,12,27,New Orleans,0.0
2015,12,27,Las Vegas,1.0
2015,12,27,NY Jets,1.0
2015,12,27,Jacksonville,1.0
2015,12,27,Detroit,0.0
2015,12,27,Tennessee,2.0
2015,12,27,Philadelphia,0.0
2015,12,27,Atlanta,1.0
2015,12,27,Pittsburgh,2.0
2015,12,27,Indianapolis,1.0
2015,12,27,Dallas,4.0
2015,12,27,Baltimore,2.0
2015,12,27,Denver,1.0
2015,12,20,Kansas City,1.0
2015,12,20,Green Bay,0.0
2015,12,20,New England,0.0
2015,12,20,Seattle,0.0
2015,12,20,San Francisco,0.0
2015,12,20,Minnesota,0.0
2015,12,20,Cleveland,1.0
2015,12,20,Buffalo,1.0
2015,12,20,Chicago,0.0
2015,12,20,Arizona,0.0
2015,12,20,Cincinnati,3.0
2015,12,20,LA Chargers,1.0
2015,12,20,NY Giants,0.0
2015,12,20,Houston,0.0
2015,12,20,Carolina,0.0
2015,12,20,Las Vegas,0.0
2015,12,20,LA Rams,0.0
2015,12,20,Miami,0.0
2015,12,20,Washington,1.0
2015,12,20,Tampa Bay,1.0
2015,12,20,New Orleans,0.0
2015,12,20,NY Jets,1.0
2015,12,20,Jacksonville,0.0
2015,12,20,Tennessee,1.0
2015,12,20,Detroit,1.0
2015,12,20,Pittsburgh,1.0
2015,12,20,Philadelphia,1.0
2015,12,20,Atlanta,2.0
2015,12,20,Indianapolis,1.0
2015,12,20,Baltimore,1.0
2015,12,20,Dallas,4.0
2015,12,20,Denver,0.0
2015,12,13,Kansas City,0.0
2015,12,13,Green Bay,1.0
2015,12,13,New England,2.0
2015,12,13,Cincinnati,0.0
2015,12,13,Cleveland,1.0
2015,12,13,Buffalo,0.0
2015,12,13,Seattle,0.0
2015,12,13,Minnesota,0.0
2015,12,13,Chicago,1.0
2015,12,13,San Francisco,0.0
2015,12,13,Arizona,0.0
2015,12,13,LA Chargers,1.0
2015,12,13,Washington,0.0
2015,12,13,Carolina,1.0
2015,12,13,NY Giants,1.0
2015,12,13,Houston,1.0
2015,12,13,LA Rams,1.0
2015,12,13,Las Vegas,3.0
2015,12,13,Miami,0.0
2015,12,13,Tampa Bay,1.0
2015,12,13,Tennessee,1.0
2015,12,13,New Orleans,1.0
2015,12,13,NY Jets,0.0
2015,12,13,Jacksonville,0.0
2015,12,13,Atlanta,1.0
2015,12,13,Detroit,0.0
2015,12,13,Dallas,0.0
2015,12,13,Pittsburgh,0.0
2015,12,13,Philadelphia,0.0
2015,12,13,Indianapolis,2.0
2015,12,13,Baltimore,2.0
2015,12,13,Denver,1.0
2015,12,6,Kansas City,0.0
2015,12,6,New England,0.0
2015,12,6,Green Bay,1.0
2015,12,6,Cincinnati,1.0
2015,12,6,Cleveland,0.0
2015,12,6,Las Vegas,0.0
2015,12,6,Buffalo,0.0
2015,12,6,Minnesota,1.0
2015,12,6,Chicago,0.0
2015,12,6,Seattle,0.0
2015,12,6,San Francisco,1.0
2015,12,6,LA Chargers,0.0
2015,12,6,Arizona,0.0
2015,12,6,Carolina,0.0
2015,12,6,NY Giants,3.0
2015,12,6,Houston,1.0
2015,12,6,LA Rams,3.0
2015,12,6,Washington,0.0
2015,12,6,Tampa Bay,1.0
2015,12,6,Miami,1.0
2015,12,6,New Orleans,1.0
2015,12,6,Tennessee,2.0
2015,12,6,Detroit,0.0
2015,12,6,NY Jets,0.0
2015,12,6,Atlanta,2.0
2015,12,6,Jacksonville,1.0
2015,12,6,Pittsburgh,4.0
2015,12,6,Indianapolis,0.0
2015,12,6,Philadelphia,0.0
2015,12,6,Dallas,3.0
2015,12,6,Baltimore,2.0
2015,12,6,Denver,1.0
2015,11,29,New England,0.0
2015,11,29,Green Bay,0.0
2015,11,29,Cincinnati,0.0
2015,11,29,Kansas City,0.0
2015,11,29,NY Giants,0.0
2015,11,29,Cleveland,0.0
2015,11,29,Las Vegas,0.0
2015,11,29,Minnesota,0.0
2015,11,29,Seattle,2.0
2015,11,29,Arizona,0.0
2015,11,29,New Orleans,1.0
2015,11,29,Pittsburgh,2.0
2015,11,29,San Francisco,0.0
2015,11,29,LA Rams,0.0
2015,11,29,Chicago,1.0
2015,11,29,Atlanta,2.0
2015,11,29,Houston,1.0
2015,11,29,Buffalo,2.0
2015,11,29,LA Chargers,2.0
2015,11,29,Baltimore,1.0
2015,11,29,Jacksonville,1.0
2015,11,29,Washington,0.0
2015,11,29,Carolina,3.0
2015,11,29,Tampa Bay,0.0
2015,11,29,Dallas,3.0
2015,11,29,NY Jets,0.0
2015,11,29,Tennessee,2.0
2015,11,29,Miami,0.0
2015,11,29,Indianapolis,2.0
2015,11,29,Detroit,0.0
2015,11,29,Philadelphia,1.0
2015,11,29,Denver,3.0
2015,11,22,New England,1.0
2015,11,22,Cincinnati,0.0
2015,11,22,Green Bay,0.0
2015,11,22,Seattle,0.0
2015,11,22,Pittsburgh,0.0
2015,11,22,Kansas City,0.0
2015,11,22,NY Giants,2.0
2015,11,22,New Orleans,0.0
2015,11,22,Atlanta,0.0
2015,11,22,Cleveland,2.0
2015,11,22,Carolina,2.0
2015,11,22,Las Vegas,1.0
2015,11,22,Dallas,1.0
2015,11,22,Minnesota,2.0
2015,11,22,Arizona,2.0
2015,11,22,Chicago,1.0
2015,11,22,LA Chargers,0.0
2015,11,22,San Francisco,0.0
2015,11,22,Buffalo,1.0
2015,11,22,Tennessee,2.0
2015,11,22,Houston,0.0
2015,11,22,LA Rams,4.0
2015,11,22,Baltimore,2.0
2015,11,22,Jacksonville,3.0
2015,11,22,Indianapolis,0.0
2015,11,22,Washington,2.0
2015,11,22,NY Jets,1.0
2015,11,22,Tampa Bay,0.0
2015,11,22,Miami,2.0
2015,11,22,Philadelphia,3.0
2015,11,22,Detroit,1.0
2015,11,22,Denver,3.0
2015,11,15,New England,0.0
2015,11,15,NY Giants,1.0
2015,11,15,Green Bay,2.0
2015,11,15,Cincinnati,1.0
2015,11,15,Cleveland,0.0
2015,11,15,Minnesota,0.0
2015,11,15,Carolina,0.0
2015,11,15,Pittsburgh,1.0
2015,11,15,Seattle,1.0
2015,11,15,Kansas City,0.0
2015,11,15,Arizona,0.0
2015,11,15,Tennessee,1.0
2015,11,15,Jacksonville,1.0
2015,11,15,New Orleans,1.0
2015,11,15,Atlanta,2.0
2015,11,15,Las Vegas,1.0
2015,11,15,Buffalo,0.0
2015,11,15,Chicago,0.0
2015,11,15,Dallas,1.0
2015,11,15,LA Chargers,1.0
2015,11,15,LA Rams,4.0
2015,11,15,Baltimore,0.0
2015,11,15,San Francisco,0.0
2015,11,15,Washington,2.0
2015,11,15,Houston,2.0
2015,11,15,Philadelphia,2.0
2015,11,15,Miami,2.0
2015,11,15,Denver,2.0
2015,11,15,Tampa Bay,0.0
2015,11,15,Indianapolis,0.0
2015,11,15,NY Jets,1.0
2015,11,15,Detroit,4.0
2015,11,8,New England,0.0
2015,11,8,Green Bay,0.0
2015,11,8,NY Giants,1.0
2015,11,8,Cincinnati,0.0
2015,11,8,LA Rams,0.0
2015,11,8,Pittsburgh,0.0
2015,11,8,Seattle,0.0
2015,11,8,Atlanta,0.0
2015,11,8,Minnesota,0.0
2015,11,8,Carolina,0.0
2015,11,8,Cleveland,0.0
2015,11,8,Tennessee,2.0
